customer_id,call_reason,sentiment,resolved,duration_sec
CUST-10232,Network Quality / Data Speed Slow,Negative,False,101
CUST-10232,Service Disconnection Query,Negative,False,293
CUST-10232,Billing Discrepancy / High Charges,Negative,False,224
CUST-10232,Billing Discrepancy / High Charges,Negative,False,38
CUST-10232,Billing Discrepancy / High Charges,Negative,False,61
CUST-10233,Billing Discrepancy / High Charges,Negative,True,109
CUST-10233,Billing Discrepancy / High Charges,Negative,False,83
CUST-10233,Service Disconnection Query,Negative,False,188
CUST-10233,Network Quality / Data Speed Slow,Negative,True,582
CUST-10233,Network Quality / Data Speed Slow,Negative,False,606
CUST-10233,Service Disconnection Query,Negative,False,668
CUST-10233,Network Quality / Data Speed Slow,Negative,False,124
CUST-10233,Billing Discrepancy / High Charges,Negative,True,36
CUST-10234,Network Quality / Data Speed Slow,Negative,True,56
CUST-10234,Network Quality / Data Speed Slow,Negative,False,70
CUST-10234,Billing Discrepancy / High Charges,Negative,False,79
CUST-10234,Competitor Offer Inquiry,Negative,True,852
CUST-10235,Plan Upgrade Request,Negative,True,519
CUST-10236,Network Quality / Data Speed Slow,Negative,True,40
CUST-10237,Network Quality / Data Speed Slow,Negative,False,122
CUST-10237,Network Quality / Data Speed Slow,Negative,True,135
CUST-10237,Service Disconnection Query,Negative,True,74
CUST-10238,Network Quality / Data Speed Slow,Negative,True,194
CUST-10238,Billing Discrepancy / High Charges,Negative,True,114
CUST-10239,Billing Discrepancy / High Charges,Negative,False,77
CUST-10239,Service Disconnection Query,Negative,False,31
CUST-10239,Competitor Offer Inquiry,Positive,False,112
CUST-10240,Network Quality / Data Speed Slow,Negative,True,33
CUST-10240,Billing Discrepancy / High Charges,Negative,False,254
CUST-10240,Competitor Offer Inquiry,Negative,True,128
CUST-10241,Billing Discrepancy / High Charges,Negative,False,357
CUST-10242,Network Quality / Data Speed Slow,Negative,True,288
CUST-10242,Service Disconnection Query,Negative,True,164
CUST-10242,SIM / Network Activation Issue,Negative,True,323
CUST-10243,Network Quality / Data Speed Slow,Negative,False,97
CUST-10243,Network Quality / Data Speed Slow,Negative,True,46
CUST-10243,Network Quality / Data Speed Slow,Negative,False,73
CUST-10243,Competitor Offer Inquiry,Negative,True,132
CUST-10243,Plan Upgrade Request,Negative,True,411
CUST-10244,Billing Discrepancy / High Charges,Negative,True,165
CUST-10244,Plan Upgrade Request,Positive,False,229
CUST-10244,Plan Upgrade Request,Neutral,True,90
CUST-10245,Network Quality / Data Speed Slow,Negative,False,41
CUST-10245,Service Disconnection Query,Negative,True,232
CUST-10245,Network Quality / Data Speed Slow,Negative,False,292
CUST-10246,Network Quality / Data Speed Slow,Negative,True,215
CUST-10246,Competitor Offer Inquiry,Neutral,True,119
CUST-10246,Service Disconnection Query,Negative,True,79
CUST-10246,Network Quality / Data Speed Slow,Negative,True,383
CUST-10246,Network Quality / Data Speed Slow,Negative,True,432
CUST-10246,Network Quality / Data Speed Slow,Negative,False,73
CUST-10247,Plan Upgrade Request,Positive,False,35
CUST-10247,Network Quality / Data Speed Slow,Negative,False,104
CUST-10247,Network Quality / Data Speed Slow,Negative,True,119
CUST-10247,Billing Discrepancy / High Charges,Negative,True,31
CUST-10248,Network Quality / Data Speed Slow,Negative,True,88
CUST-10248,SIM / Network Activation Issue,Negative,False,174
CUST-10249,Network Quality / Data Speed Slow,Negative,True,442
CUST-10249,SIM / Network Activation Issue,Negative,True,217
CUST-10249,Billing Discrepancy / High Charges,Negative,False,196
CUST-10249,Network Quality / Data Speed Slow,Negative,False,318
CUST-10249,Competitor Offer Inquiry,Positive,True,155
CUST-10249,Network Quality / Data Speed Slow,Negative,True,112
CUST-10250,Service Disconnection Query,Negative,False,220
CUST-10251,Network Quality / Data Speed Slow,Negative,True,33
CUST-10251,Network Quality / Data Speed Slow,Negative,True,42
CUST-10251,Plan Upgrade Request,Neutral,True,731
CUST-10251,Network Quality / Data Speed Slow,Negative,False,177
CUST-10252,Network Quality / Data Speed Slow,Negative,True,117
CUST-10253,Billing Discrepancy / High Charges,Negative,True,126
CUST-10253,Plan Upgrade Request,Negative,False,167
CUST-10253,SIM / Network Activation Issue,Negative,True,59
CUST-10253,Plan Upgrade Request,Negative,True,54
CUST-10253,Plan Upgrade Request,Negative,False,46
CUST-10254,Network Quality / Data Speed Slow,Negative,False,48
CUST-10254,Network Quality / Data Speed Slow,Negative,True,704
CUST-10254,Service Disconnection Query,Negative,True,38
CUST-10254,Competitor Offer Inquiry,Positive,True,50
CUST-10255,Network Quality / Data Speed Slow,Negative,True,266
CUST-10255,Service Disconnection Query,Negative,True,145
CUST-10255,Billing Discrepancy / High Charges,Negative,True,58
CUST-10256,Service Disconnection Query,Negative,True,311
CUST-10256,Service Disconnection Query,Negative,True,158
CUST-10256,Billing Discrepancy / High Charges,Negative,True,170
CUST-10256,Competitor Offer Inquiry,Positive,True,104
CUST-10256,Billing Discrepancy / High Charges,Negative,True,431
CUST-10256,Billing Discrepancy / High Charges,Negative,True,60
CUST-10257,Plan Upgrade Request,Positive,False,62
CUST-10258,SIM / Network Activation Issue,Neutral,False,232
CUST-10259,Competitor Offer Inquiry,Positive,True,80
CUST-10259,Billing Discrepancy / High Charges,Negative,True,240
CUST-10259,Network Quality / Data Speed Slow,Negative,True,82
CUST-10259,Plan Upgrade Request,Neutral,True,700
CUST-10260,Service Disconnection Query,Negative,True,146
CUST-10260,Billing Discrepancy / High Charges,Negative,True,168
CUST-10260,Network Quality / Data Speed Slow,Negative,False,150
CUST-10261,Service Disconnection Query,Negative,False,77
CUST-10261,Network Quality / Data Speed Slow,Negative,False,715
CUST-10261,Billing Discrepancy / High Charges,Negative,True,60
CUST-10261,Network Quality / Data Speed Slow,Negative,True,129
CUST-10262,Plan Upgrade Request,Negative,False,114
CUST-10262,Network Quality / Data Speed Slow,Negative,True,166
CUST-10262,Competitor Offer Inquiry,Positive,True,68
CUST-10262,Plan Upgrade Request,Positive,True,629
CUST-10262,Network Quality / Data Speed Slow,Negative,False,207
CUST-10262,Plan Upgrade Request,Positive,True,168
CUST-10264,Plan Upgrade Request,Negative,True,921
CUST-10264,Plan Upgrade Request,Neutral,True,61
CUST-10265,Network Quality / Data Speed Slow,Negative,True,434
CUST-10265,Network Quality / Data Speed Slow,Negative,True,97
CUST-10265,Service Disconnection Query,Negative,True,69
CUST-10266,Network Quality / Data Speed Slow,Negative,False,182
CUST-10266,Network Quality / Data Speed Slow,Negative,True,63
CUST-10267,Network Quality / Data Speed Slow,Negative,False,153
CUST-10267,Plan Upgrade Request,Negative,False,139
CUST-10267,Network Quality / Data Speed Slow,Negative,False,31
CUST-10268,Network Quality / Data Speed Slow,Negative,False,304
CUST-10268,Service Disconnection Query,Negative,True,252
CUST-10268,Service Disconnection Query,Negative,True,51
CUST-10269,Service Disconnection Query,Negative,True,30
CUST-10270,Network Quality / Data Speed Slow,Negative,True,81
CUST-10270,Network Quality / Data Speed Slow,Negative,True,484
CUST-10272,Network Quality / Data Speed Slow,Negative,True,598
CUST-10273,SIM / Network Activation Issue,Neutral,False,196
CUST-10274,Billing Discrepancy / High Charges,Negative,True,345
CUST-10274,Network Quality / Data Speed Slow,Negative,True,466
CUST-10274,Billing Discrepancy / High Charges,Negative,True,71
CUST-10274,SIM / Network Activation Issue,Neutral,False,341
CUST-10275,Service Disconnection Query,Negative,True,229
CUST-10275,Billing Discrepancy / High Charges,Negative,True,114
CUST-10275,Service Disconnection Query,Negative,False,185
CUST-10275,SIM / Network Activation Issue,Negative,False,63
CUST-10276,Billing Discrepancy / High Charges,Negative,False,71
CUST-10276,SIM / Network Activation Issue,Positive,False,390
CUST-10276,Network Quality / Data Speed Slow,Negative,False,156
CUST-10276,Plan Upgrade Request,Positive,True,326
CUST-10276,Service Disconnection Query,Negative,True,164
CUST-10276,Plan Upgrade Request,Neutral,True,300
CUST-10276,Network Quality / Data Speed Slow,Negative,False,244
CUST-10277,Plan Upgrade Request,Positive,False,103
CUST-10277,Network Quality / Data Speed Slow,Negative,False,120
CUST-10278,Service Disconnection Query,Negative,True,283
CUST-10279,Billing Discrepancy / High Charges,Negative,True,152
CUST-10280,Plan Upgrade Request,Neutral,False,96
CUST-10280,Service Disconnection Query,Negative,False,701
CUST-10280,SIM / Network Activation Issue,Positive,True,232
CUST-10280,Competitor Offer Inquiry,Neutral,True,119
CUST-10281,Competitor Offer Inquiry,Negative,True,250
CUST-10281,Network Quality / Data Speed Slow,Negative,False,167
CUST-10281,Competitor Offer Inquiry,Neutral,False,580
CUST-10281,Service Disconnection Query,Negative,False,350
CUST-10281,Network Quality / Data Speed Slow,Negative,True,389
CUST-10281,Network Quality / Data Speed Slow,Negative,True,339
CUST-10281,Service Disconnection Query,Negative,True,150
CUST-10282,Billing Discrepancy / High Charges,Negative,True,478
CUST-10282,Plan Upgrade Request,Negative,False,53
CUST-10283,Network Quality / Data Speed Slow,Negative,True,65
CUST-10283,Service Disconnection Query,Negative,True,592
CUST-10283,Network Quality / Data Speed Slow,Negative,True,712
CUST-10283,Service Disconnection Query,Negative,False,67
CUST-10283,Service Disconnection Query,Negative,True,166
CUST-10283,Plan Upgrade Request,Positive,False,271
CUST-10283,Billing Discrepancy / High Charges,Negative,True,265
CUST-10284,Billing Discrepancy / High Charges,Negative,True,92
CUST-10284,Network Quality / Data Speed Slow,Negative,True,332
CUST-10284,Billing Discrepancy / High Charges,Negative,True,132
CUST-10284,Network Quality / Data Speed Slow,Negative,False,174
CUST-10285,Network Quality / Data Speed Slow,Negative,True,769
CUST-10285,Billing Discrepancy / High Charges,Negative,True,130
CUST-10286,Network Quality / Data Speed Slow,Negative,True,362
CUST-10286,Network Quality / Data Speed Slow,Negative,False,147
CUST-10286,Network Quality / Data Speed Slow,Negative,False,115
CUST-10286,Service Disconnection Query,Negative,False,623
CUST-10287,Network Quality / Data Speed Slow,Negative,True,173
CUST-10288,Network Quality / Data Speed Slow,Negative,True,43
CUST-10288,Billing Discrepancy / High Charges,Negative,True,358
CUST-10288,Service Disconnection Query,Negative,True,355
CUST-10288,Network Quality / Data Speed Slow,Negative,True,65
CUST-10288,Service Disconnection Query,Negative,True,39
CUST-10288,Competitor Offer Inquiry,Negative,True,80
CUST-10288,Plan Upgrade Request,Positive,False,385
CUST-10289,Competitor Offer Inquiry,Positive,False,370
CUST-10289,Service Disconnection Query,Negative,False,269
CUST-10289,Competitor Offer Inquiry,Positive,True,129
CUST-10289,Plan Upgrade Request,Negative,True,104
CUST-10289,Network Quality / Data Speed Slow,Negative,True,105
CUST-10290,Billing Discrepancy / High Charges,Negative,False,273
CUST-10290,Service Disconnection Query,Negative,False,126
CUST-10290,Network Quality / Data Speed Slow,Negative,True,509
CUST-10291,Network Quality / Data Speed Slow,Negative,False,115
CUST-10291,Competitor Offer Inquiry,Neutral,False,188
CUST-10291,Billing Discrepancy / High Charges,Negative,True,64
CUST-10291,Plan Upgrade Request,Positive,False,307
CUST-10291,Service Disconnection Query,Negative,True,117
CUST-10293,Network Quality / Data Speed Slow,Negative,False,606
CUST-10293,Service Disconnection Query,Negative,True,80
CUST-10293,Competitor Offer Inquiry,Negative,True,254
CUST-10294,Network Quality / Data Speed Slow,Negative,True,288
CUST-10294,Competitor Offer Inquiry,Neutral,False,246
CUST-10294,Service Disconnection Query,Negative,False,41
CUST-10294,Network Quality / Data Speed Slow,Negative,True,112
CUST-10294,Billing Discrepancy / High Charges,Negative,False,32
CUST-10294,Plan Upgrade Request,Neutral,True,115
CUST-10294,Plan Upgrade Request,Neutral,True,234
CUST-10295,Network Quality / Data Speed Slow,Negative,True,466
CUST-10295,Billing Discrepancy / High Charges,Negative,True,207
CUST-10295,Billing Discrepancy / High Charges,Negative,True,47
CUST-10295,Network Quality / Data Speed Slow,Negative,True,84
CUST-10296,Billing Discrepancy / High Charges,Negative,True,428
CUST-10296,Plan Upgrade Request,Neutral,True,284
CUST-10296,Billing Discrepancy / High Charges,Negative,False,301
CUST-10296,Plan Upgrade Request,Neutral,True,118
CUST-10297,Network Quality / Data Speed Slow,Negative,True,81
CUST-10297,Plan Upgrade Request,Neutral,False,95
CUST-10297,SIM / Network Activation Issue,Neutral,True,162
CUST-10298,Network Quality / Data Speed Slow,Negative,True,183
CUST-10298,Network Quality / Data Speed Slow,Negative,True,74
CUST-10298,Network Quality / Data Speed Slow,Negative,True,725
CUST-10298,Billing Discrepancy / High Charges,Negative,True,220
CUST-10298,Plan Upgrade Request,Positive,True,169
CUST-10299,Billing Discrepancy / High Charges,Negative,True,272
CUST-10299,Network Quality / Data Speed Slow,Negative,True,178
CUST-10299,Billing Discrepancy / High Charges,Negative,True,498
CUST-10300,Competitor Offer Inquiry,Neutral,False,35
CUST-10300,Plan Upgrade Request,Neutral,True,46
CUST-10300,SIM / Network Activation Issue,Neutral,False,260
CUST-10300,Network Quality / Data Speed Slow,Negative,True,324
CUST-10300,Service Disconnection Query,Negative,True,94
CUST-10300,Service Disconnection Query,Negative,True,594
CUST-10300,Billing Discrepancy / High Charges,Negative,False,158
CUST-10301,Competitor Offer Inquiry,Positive,True,52
CUST-10301,Plan Upgrade Request,Neutral,True,108
CUST-10301,Billing Discrepancy / High Charges,Negative,True,30
CUST-10301,Network Quality / Data Speed Slow,Negative,False,253
CUST-10301,Service Disconnection Query,Negative,False,125
CUST-10302,Service Disconnection Query,Negative,True,40
CUST-10302,Network Quality / Data Speed Slow,Negative,True,72
CUST-10304,Network Quality / Data Speed Slow,Negative,False,109
CUST-10304,Billing Discrepancy / High Charges,Negative,True,63
CUST-10304,Network Quality / Data Speed Slow,Negative,True,40
CUST-10305,Plan Upgrade Request,Positive,True,33
CUST-10305,Network Quality / Data Speed Slow,Negative,True,100
CUST-10306,Network Quality / Data Speed Slow,Negative,True,125
CUST-10306,Billing Discrepancy / High Charges,Negative,True,267
CUST-10306,Billing Discrepancy / High Charges,Negative,False,267
CUST-10306,Service Disconnection Query,Negative,False,78
CUST-10306,Network Quality / Data Speed Slow,Negative,True,191
CUST-10306,Billing Discrepancy / High Charges,Negative,True,63
CUST-10306,Plan Upgrade Request,Positive,True,68
CUST-10306,Service Disconnection Query,Negative,True,1101
CUST-10307,Billing Discrepancy / High Charges,Negative,True,109
CUST-10307,Plan Upgrade Request,Negative,False,37
CUST-10307,Network Quality / Data Speed Slow,Negative,False,187
CUST-10307,Service Disconnection Query,Negative,True,127
CUST-10307,Competitor Offer Inquiry,Positive,False,123
CUST-10308,Service Disconnection Query,Negative,False,68
CUST-10308,Billing Discrepancy / High Charges,Negative,False,210
CUST-10308,Plan Upgrade Request,Positive,False,335
CUST-10308,Competitor Offer Inquiry,Positive,True,79
CUST-10308,Service Disconnection Query,Negative,True,215
CUST-10309,Service Disconnection Query,Negative,False,267
CUST-10309,Network Quality / Data Speed Slow,Negative,False,203
CUST-10309,Plan Upgrade Request,Neutral,True,79
CUST-10310,Billing Discrepancy / High Charges,Negative,False,136
CUST-10311,Plan Upgrade Request,Neutral,True,179
CUST-10311,Network Quality / Data Speed Slow,Negative,True,519
CUST-10311,Service Disconnection Query,Negative,True,101
CUST-10311,Billing Discrepancy / High Charges,Negative,True,271
CUST-10312,Network Quality / Data Speed Slow,Negative,False,366
CUST-10312,Plan Upgrade Request,Neutral,True,225
CUST-10312,Service Disconnection Query,Negative,True,48
CUST-10313,SIM / Network Activation Issue,Positive,True,182
CUST-10313,Service Disconnection Query,Negative,True,283
CUST-10313,Network Quality / Data Speed Slow,Negative,False,168
CUST-10314,Network Quality / Data Speed Slow,Negative,False,161
CUST-10315,Network Quality / Data Speed Slow,Negative,False,518
CUST-10315,Network Quality / Data Speed Slow,Negative,True,54
CUST-10315,Competitor Offer Inquiry,Positive,True,147
CUST-10316,Network Quality / Data Speed Slow,Negative,True,42
CUST-10316,Network Quality / Data Speed Slow,Negative,True,400
CUST-10316,Competitor Offer Inquiry,Positive,False,75
CUST-10316,Billing Discrepancy / High Charges,Negative,True,293
CUST-10316,SIM / Network Activation Issue,Positive,True,160
CUST-10316,Billing Discrepancy / High Charges,Negative,False,249
CUST-10316,Competitor Offer Inquiry,Positive,True,47
CUST-10317,Network Quality / Data Speed Slow,Negative,True,146
CUST-10318,Billing Discrepancy / High Charges,Negative,False,580
CUST-10318,Service Disconnection Query,Negative,True,523
CUST-10318,Billing Discrepancy / High Charges,Negative,True,128
CUST-10318,Network Quality / Data Speed Slow,Negative,False,102
CUST-10318,Billing Discrepancy / High Charges,Negative,True,317
CUST-10319,Service Disconnection Query,Negative,True,235
CUST-10319,Service Disconnection Query,Negative,True,195
CUST-10319,Billing Discrepancy / High Charges,Negative,True,229
CUST-10320,Billing Discrepancy / High Charges,Negative,True,383
CUST-10320,Network Quality / Data Speed Slow,Negative,True,53
CUST-10321,Network Quality / Data Speed Slow,Negative,True,833
CUST-10321,Network Quality / Data Speed Slow,Negative,False,52
CUST-10321,Plan Upgrade Request,Negative,True,369
CUST-10321,Competitor Offer Inquiry,Negative,True,272
CUST-10321,Billing Discrepancy / High Charges,Negative,False,94
CUST-10321,Service Disconnection Query,Negative,True,303
CUST-10322,Service Disconnection Query,Negative,False,73
CUST-10323,Plan Upgrade Request,Neutral,True,162
CUST-10323,Billing Discrepancy / High Charges,Negative,True,39
CUST-10323,Billing Discrepancy / High Charges,Negative,False,373
CUST-10323,Network Quality / Data Speed Slow,Negative,True,378
CUST-10324,Billing Discrepancy / High Charges,Negative,False,449
CUST-10324,Network Quality / Data Speed Slow,Negative,True,65
CUST-10324,Network Quality / Data Speed Slow,Negative,False,511
CUST-10324,Network Quality / Data Speed Slow,Negative,True,179
CUST-10325,Billing Discrepancy / High Charges,Negative,False,559
CUST-10325,Network Quality / Data Speed Slow,Negative,True,36
CUST-10325,Billing Discrepancy / High Charges,Negative,True,131
CUST-10325,Billing Discrepancy / High Charges,Negative,False,119
CUST-10326,Network Quality / Data Speed Slow,Negative,False,371
CUST-10326,Network Quality / Data Speed Slow,Negative,True,343
CUST-10326,Network Quality / Data Speed Slow,Negative,True,137
CUST-10327,Network Quality / Data Speed Slow,Negative,True,129
CUST-10327,Service Disconnection Query,Negative,False,727
CUST-10327,Network Quality / Data Speed Slow,Negative,True,284
CUST-10327,Billing Discrepancy / High Charges,Negative,True,71
CUST-10327,Network Quality / Data Speed Slow,Negative,True,65
CUST-10328,Competitor Offer Inquiry,Negative,True,34
CUST-10329,Network Quality / Data Speed Slow,Negative,False,169
CUST-10329,Network Quality / Data Speed Slow,Negative,True,191
CUST-10329,Billing Discrepancy / High Charges,Negative,False,537
CUST-10329,Billing Discrepancy / High Charges,Negative,True,37
CUST-10329,Network Quality / Data Speed Slow,Negative,True,103
CUST-10330,Plan Upgrade Request,Negative,True,215
CUST-10330,Billing Discrepancy / High Charges,Negative,True,1437
CUST-10331,Network Quality / Data Speed Slow,Negative,True,49
CUST-10331,Network Quality / Data Speed Slow,Negative,False,129
CUST-10331,Service Disconnection Query,Negative,True,83
CUST-10331,Network Quality / Data Speed Slow,Negative,False,333
CUST-10331,Billing Discrepancy / High Charges,Negative,True,684
CUST-10332,Network Quality / Data Speed Slow,Negative,True,124
CUST-10332,Network Quality / Data Speed Slow,Negative,True,35
CUST-10332,SIM / Network Activation Issue,Positive,False,41
CUST-10332,Plan Upgrade Request,Negative,False,47
CUST-10332,Network Quality / Data Speed Slow,Negative,False,602
CUST-10332,Competitor Offer Inquiry,Positive,True,347
CUST-10333,Network Quality / Data Speed Slow,Negative,True,193
CUST-10334,Billing Discrepancy / High Charges,Negative,False,81
CUST-10334,Network Quality / Data Speed Slow,Negative,False,99
CUST-10334,Service Disconnection Query,Negative,True,229
CUST-10335,Network Quality / Data Speed Slow,Negative,True,119
CUST-10336,Billing Discrepancy / High Charges,Negative,False,56
CUST-10337,Service Disconnection Query,Negative,True,91
CUST-10337,Network Quality / Data Speed Slow,Negative,True,109
CUST-10337,Network Quality / Data Speed Slow,Negative,False,38
CUST-10337,Network Quality / Data Speed Slow,Negative,True,280
CUST-10337,Network Quality / Data Speed Slow,Negative,False,63
CUST-10337,Billing Discrepancy / High Charges,Negative,True,90
CUST-10338,Service Disconnection Query,Negative,True,61
CUST-10338,Network Quality / Data Speed Slow,Negative,True,554
CUST-10338,Service Disconnection Query,Negative,True,148
CUST-10338,SIM / Network Activation Issue,Negative,False,116
CUST-10338,Network Quality / Data Speed Slow,Negative,False,541
CUST-10338,Billing Discrepancy / High Charges,Negative,False,125
CUST-10338,Billing Discrepancy / High Charges,Negative,False,45
CUST-10339,Billing Discrepancy / High Charges,Negative,True,104
CUST-10339,Plan Upgrade Request,Neutral,True,89
CUST-10339,Plan Upgrade Request,Positive,False,216
CUST-10339,Competitor Offer Inquiry,Negative,True,211
CUST-10339,Network Quality / Data Speed Slow,Negative,True,191
CUST-10339,Network Quality / Data Speed Slow,Negative,True,104
CUST-10341,Service Disconnection Query,Negative,True,378
CUST-10341,Network Quality / Data Speed Slow,Negative,True,36
CUST-10342,Competitor Offer Inquiry,Positive,True,48
CUST-10342,Billing Discrepancy / High Charges,Negative,False,76
CUST-10344,Network Quality / Data Speed Slow,Negative,False,268
CUST-10344,Competitor Offer Inquiry,Negative,False,173
CUST-10344,Network Quality / Data Speed Slow,Negative,True,254
CUST-10344,Plan Upgrade Request,Positive,True,82
CUST-10344,Competitor Offer Inquiry,Negative,False,113
CUST-10344,SIM / Network Activation Issue,Positive,True,239
CUST-10344,Network Quality / Data Speed Slow,Negative,True,206
CUST-10345,SIM / Network Activation Issue,Neutral,True,398
CUST-10345,Billing Discrepancy / High Charges,Negative,True,96
CUST-10345,Billing Discrepancy / High Charges,Negative,True,36
CUST-10346,SIM / Network Activation Issue,Positive,False,65
CUST-10346,Competitor Offer Inquiry,Negative,True,181
CUST-10346,Billing Discrepancy / High Charges,Negative,True,283
CUST-10347,Billing Discrepancy / High Charges,Negative,True,186
CUST-10347,Plan Upgrade Request,Neutral,False,447
CUST-10347,Network Quality / Data Speed Slow,Negative,False,69
CUST-10347,Service Disconnection Query,Negative,False,31
CUST-10347,Network Quality / Data Speed Slow,Negative,True,128
CUST-10347,Competitor Offer Inquiry,Negative,False,140
CUST-10348,Competitor Offer Inquiry,Positive,False,49
CUST-10348,Billing Discrepancy / High Charges,Negative,True,93
CUST-10348,Plan Upgrade Request,Positive,True,69
CUST-10349,Network Quality / Data Speed Slow,Negative,False,232
CUST-10349,Billing Discrepancy / High Charges,Negative,False,80
CUST-10349,Plan Upgrade Request,Neutral,True,352
CUST-10349,Network Quality / Data Speed Slow,Negative,True,70
CUST-10349,SIM / Network Activation Issue,Neutral,True,50
CUST-10350,Network Quality / Data Speed Slow,Negative,True,41
CUST-10350,Competitor Offer Inquiry,Negative,False,576
CUST-10350,Plan Upgrade Request,Positive,True,159
CUST-10350,Billing Discrepancy / High Charges,Negative,False,611
CUST-10350,SIM / Network Activation Issue,Negative,False,66
CUST-10350,Billing Discrepancy / High Charges,Negative,False,187
CUST-10350,Network Quality / Data Speed Slow,Negative,False,37
CUST-10350,Service Disconnection Query,Negative,False,129
CUST-10351,Billing Discrepancy / High Charges,Negative,True,407
CUST-10352,Billing Discrepancy / High Charges,Negative,True,225
CUST-10352,Network Quality / Data Speed Slow,Negative,True,273
CUST-10352,Competitor Offer Inquiry,Neutral,False,153
CUST-10352,Network Quality / Data Speed Slow,Negative,True,54
CUST-10352,Competitor Offer Inquiry,Positive,True,67
CUST-10352,SIM / Network Activation Issue,Negative,True,304
CUST-10352,Billing Discrepancy / High Charges,Negative,True,181
CUST-10353,Network Quality / Data Speed Slow,Negative,False,223
CUST-10354,Service Disconnection Query,Negative,False,118
CUST-10354,Billing Discrepancy / High Charges,Negative,False,185
CUST-10354,Network Quality / Data Speed Slow,Negative,False,39
CUST-10354,Network Quality / Data Speed Slow,Negative,True,44
CUST-10354,Network Quality / Data Speed Slow,Negative,True,135
CUST-10354,Network Quality / Data Speed Slow,Negative,True,223
CUST-10354,Network Quality / Data Speed Slow,Negative,True,127
CUST-10355,Network Quality / Data Speed Slow,Negative,True,136
CUST-10356,Plan Upgrade Request,Positive,False,326
CUST-10356,Plan Upgrade Request,Positive,False,111
CUST-10356,Service Disconnection Query,Negative,False,75
CUST-10357,Network Quality / Data Speed Slow,Negative,False,206
CUST-10357,Billing Discrepancy / High Charges,Negative,True,199
CUST-10358,Network Quality / Data Speed Slow,Negative,True,233
CUST-10358,Billing Discrepancy / High Charges,Negative,False,37
CUST-10358,Network Quality / Data Speed Slow,Negative,True,68
CUST-10359,Network Quality / Data Speed Slow,Negative,False,112
CUST-10359,Competitor Offer Inquiry,Positive,False,223
CUST-10359,Network Quality / Data Speed Slow,Negative,True,274
CUST-10359,Billing Discrepancy / High Charges,Negative,False,137
CUST-10360,Competitor Offer Inquiry,Negative,False,61
CUST-10361,Competitor Offer Inquiry,Neutral,True,79
CUST-10361,Plan Upgrade Request,Neutral,True,157
CUST-10361,Service Disconnection Query,Negative,False,665
CUST-10361,Network Quality / Data Speed Slow,Negative,True,173
CUST-10361,Plan Upgrade Request,Positive,True,63
CUST-10361,Billing Discrepancy / High Charges,Negative,True,222
CUST-10362,Network Quality / Data Speed Slow,Negative,False,529
CUST-10362,Plan Upgrade Request,Negative,False,151
CUST-10362,Network Quality / Data Speed Slow,Negative,False,66
CUST-10362,Service Disconnection Query,Negative,True,368
CUST-10362,Billing Discrepancy / High Charges,Negative,True,310
CUST-10363,Network Quality / Data Speed Slow,Negative,False,56
CUST-10363,Billing Discrepancy / High Charges,Negative,True,436
CUST-10363,Network Quality / Data Speed Slow,Negative,True,215
CUST-10363,Network Quality / Data Speed Slow,Negative,True,151
CUST-10363,Network Quality / Data Speed Slow,Negative,True,290
CUST-10363,Service Disconnection Query,Negative,True,202
CUST-10363,Network Quality / Data Speed Slow,Negative,True,695
CUST-10364,Network Quality / Data Speed Slow,Negative,True,288
CUST-10364,Plan Upgrade Request,Positive,True,317
CUST-10365,Network Quality / Data Speed Slow,Negative,False,34
CUST-10365,Plan Upgrade Request,Neutral,True,127
CUST-10366,Billing Discrepancy / High Charges,Negative,True,189
CUST-10366,Network Quality / Data Speed Slow,Negative,True,57
CUST-10366,Network Quality / Data Speed Slow,Negative,False,35
CUST-10366,SIM / Network Activation Issue,Negative,False,876
CUST-10367,Billing Discrepancy / High Charges,Negative,False,301
CUST-10367,Billing Discrepancy / High Charges,Negative,True,132
CUST-10367,Service Disconnection Query,Negative,False,77
CUST-10367,Network Quality / Data Speed Slow,Negative,False,38
CUST-10367,Service Disconnection Query,Negative,True,357
CUST-10367,Competitor Offer Inquiry,Positive,True,47
CUST-10367,Billing Discrepancy / High Charges,Negative,False,108
CUST-10368,Service Disconnection Query,Negative,False,227
CUST-10368,Billing Discrepancy / High Charges,Negative,True,53
CUST-10370,Billing Discrepancy / High Charges,Negative,False,173
CUST-10370,Service Disconnection Query,Negative,True,42
CUST-10370,Service Disconnection Query,Negative,True,202
CUST-10371,Service Disconnection Query,Negative,True,194
CUST-10371,Plan Upgrade Request,Negative,False,39
CUST-10371,Billing Discrepancy / High Charges,Negative,False,196
CUST-10371,Plan Upgrade Request,Negative,True,62
CUST-10371,Billing Discrepancy / High Charges,Negative,True,425
CUST-10372,Network Quality / Data Speed Slow,Negative,False,388
CUST-10373,Billing Discrepancy / High Charges,Negative,True,94
CUST-10373,Competitor Offer Inquiry,Neutral,False,126
CUST-10373,SIM / Network Activation Issue,Positive,True,301
CUST-10374,Billing Discrepancy / High Charges,Negative,True,277
CUST-10374,Network Quality / Data Speed Slow,Negative,True,131
CUST-10374,Network Quality / Data Speed Slow,Negative,True,104
CUST-10374,Billing Discrepancy / High Charges,Negative,False,418
CUST-10374,Service Disconnection Query,Negative,False,181
CUST-10375,Plan Upgrade Request,Negative,True,307
